611.385	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Start of the task			POINT
614.635	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			START
654.634	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			STOP
654.634	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			START
705.905	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Information Sharing			START
705.905	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			STOP
715.158	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Information Sharing			STOP
715.158	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			START
767.736	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			START
767.736	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			STOP
781.073	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			STOP
781.073	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			START
810.991	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			START
810.991	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		No interaction			STOP
851.754	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
851.754	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			STOP
915.173	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
915.173	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Information Sharing			START
939.171	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			START
939.171	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Information Sharing			STOP
945.753	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
945.753	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			STOP
1000.400	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1000.400	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
1047.691	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1047.691	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
1170.397	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1170.397	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
1296.149	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1296.149	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
1338.569	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1338.569	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
1388.214	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1388.214	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
1402.528	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1402.528	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
1440.276	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1440.276	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			START
1444.778	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1444.778	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Coordination			STOP
1451.613	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1451.613	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			START
1481.359	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			START
1481.359	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Cooperation			STOP
1516.607	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		Collaboration			STOP
1516.607	/Users/kevinlee/Desktop/Pomona/SURP '18/G_02 Recording.mp4	5407.000	30.0		End of the task			POINT
